--------- beginning of system
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1529)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:7407)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:1009)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.view.Choreographer.doCallbacks(Choreographer.java:821)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.view.Choreographer.doFrame(Choreographer.java:756)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:995)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.os.Handler.handleCallback(Handler.java:873)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:99)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:201)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:6826)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:547)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:873)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: Caused by: java.lang.NullPointerException: null cannot be cast to non-null type android.graphics.drawable.BitmapDrawable
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at androidx.compose.ui.res.ImageResources_androidKt.imageResource(ImageResources.android.kt:39)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	at androidx.compose.ui.res.PainterResources_androidKt.loadImageBitmapResource(PainterResources.android.kt:110)
02-06 00:39:12.864 17170 17170 E AndroidRuntime: 	... 254 more
02-06 00:39:12.486  1827  2020 I chatty  : uid=1000(system) Binder:1827_3 identical 1 line
02-06 00:39:12.784  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:12.903  1827  2020 W ActivityManager:   Force finishing activity com.example.f_rizzly/.MainActivity
02-06 00:39:12.976  1827 17191 W DropBoxManagerService: Dropping: data_app_crash (10 > 0 bytes)
02-06 00:39:12.993  1827 17192 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.bindService:1621 android.content.ContextWrapper.bindService:708 miui.os.DropBoxManager.em:361 miui.os.DropBoxManager.a:350 miui.os.DropBoxManager.addText:314 
02-06 00:39:13.002  1827  1845 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
02-06 00:39:13.002  1827  1845 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.006  1827 17192 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.012  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.025  1827  1827 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.027  1827  6474 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.032  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.043  1827  1846 W Looper  : Slow dispatch took 127ms android.ui h=com.android.server.am.ActivityManagerService$UiHandler c=null m=1
02-06 00:39:13.361  1827  7394 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.362  1827  7394 I ActivityManager: Killing 16192:com.google.process.gapps/u0a40 (adj 906): empty #17
02-06 00:39:13.387  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.394  1827  4434 I chatty  : uid=1000(system) Binder:1827_18 identical 1 line
02-06 00:39:13.400  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.411  1827  1845 W ActivityManager: Activity pause timeout for ActivityRecord{afd0b13 u0 com.example.f_rizzly/.MainActivity t806 f}
02-06 00:39:13.416  1827  1845 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.431  1827  1845 I Timeline: Timeline: App_transition_ready time:269309188
02-06 00:39:13.431  1827  1845 I Timeline: Timeline: App_transition_stopped time:269309189
02-06 00:39:13.438  1827  1845 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.439  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.460  1827  1928 V UiModeManager: switch night mode to 2
02-06 00:39:13.461  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.462  1827  1853 I Timeline: Timeline: Activity_windows_visible id: ActivityRecord{e4a8d6a u0 com.miui.home/.launcher.Launcher t1} time:269309219
02-06 00:39:13.474  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:13.795  1827  4434 I chatty  : uid=1000(system) Binder:1827_18 identical 6 lines
02-06 00:39:13.804  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.048  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.057  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.094  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.101  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.124  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.130  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.152  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.160  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.280  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.290  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.337  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.347  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.355  1827  1967 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.581  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.591  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.615  1827  7394 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.662  1827  7394 I chatty  : uid=1000(system) Binder:1827_1C identical 2 lines
02-06 00:39:14.669  1827  7394 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.729  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.735  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.765  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.774  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.801  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:14.809  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.033  1827  4434 I chatty  : uid=1000(system) Binder:1827_18 identical 2 lines
02-06 00:39:15.041  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.076  1827  7394 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.083  1827  7394 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.111  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.118  1827  3046 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.154  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.163  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.184  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.214  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.455  1827  4426 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.464  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.767  1827  4426 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.880  1827  1846 I ActivityManager: START u0 {act=miui.intent.action.FC_PREVIEW flg=0x10000000 cmp=com.miui.bugreport/.ui.MiuiFcPreviewActivity (has extras)} from uid 1000
02-06 00:39:15.916  1827  1845 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.924  1827  4426 D ActivityManager: report kill process: killerPid is:17170, killedPid is:17170
02-06 00:39:15.930  1827  1847 D Boost   : hostingType=activity, hostingName=com.miui.bugreport/.ui.MiuiFcPreviewActivity, callerPackage=android, isSystem=true, isBoostNeeded=false.
02-06 00:39:15.933  1827  1847 I ActivityManager: Start proc 17208:com.miui.bugreport/1000 for activity com.miui.bugreport/.ui.MiuiFcPreviewActivity caller=android
02-06 00:39:15.967  1827  3861 I WindowManager: WIN DEATH: Window{911e96b u0 com.example.f_rizzly/com.example.f_rizzly.MainActivity}
02-06 00:39:15.983  1827  4434 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:15.990  1827  1842 I ActivityManager: Process com.example.f_rizzly (pid 17170) has died: cch  CRE 
02-06 00:39:16.001  1827  1842 I Timeline: Timeline: App_transition_ready time:269311758
02-06 00:39:16.014  1827  1897 I Timeline: Timeline: App_transition_ready time:269311771
02-06 00:39:16.030  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.031  1827  1853 W ActivityManager: setHasOverlayUi called on unknown pid: 17170
02-06 00:39:16.276  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.283  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.289  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.362  1827 10878 I chatty  : uid=1000(system) Binder:1827_20 identical 1 line
02-06 00:39:16.368  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.514 17208 17208 W Looper  : Slow Looper: Activity com.miui.bugreport/.ui.MiuiFcPreviewActivity is 420ms late (wall=108ms running=0ms ClientTransaction{ callbacks=[android.app.servertransaction.LaunchActivityItem] lifecycleRequest=android.app.servertransaction.ResumeActivityItem }) because of 2 msg, msg 2 took 417ms (late=20ms h=android.app.ActivityThread$H w=110)
02-06 00:39:16.514  1827  1928 V UiModeManager: switch night mode to 2
02-06 00:39:16.560  1827  1897 I Timeline: Timeline: App_transition_stopped time:269312317
02-06 00:39:16.813  1827  1853 I Timeline: Timeline: Activity_windows_visible id: ActivityRecord{19a61c3 u0 com.miui.bugreport/.ui.MiuiFcPreviewActivity t807} time:269312570
02-06 00:39:16.822  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.828  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.845  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.940  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.951  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:16.995  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:18.417  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:19.035  1827  2006 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
02-06 00:39:23.346  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:23.526  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:23.596  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:23.599  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:26.480  1827  2020 I chatty  : uid=1000(system) Binder:1827_3 identical 1 line
02-06 00:39:28.400  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:28.404  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:30.778  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:30.781  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:31.792  1827 10878 I chatty  : uid=1000(system) Binder:1827_20 identical 1 line
02-06 00:39:31.795  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:31.826  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:32.665  1827  2020 I chatty  : uid=1000(system) Binder:1827_3 identical 1 line
02-06 00:39:32.709  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:33.113   899  1057 E storaged: getDiskStats failed with result NOT_SUPPORTED and size 0
02-06 00:39:36.621  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:37.721  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:48.374  1827  2020 I chatty  : uid=1000(system) Binder:1827_3 identical 1 line
02-06 00:39:51.738  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:52.045  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:53.354  1827 10878 W DropBoxManagerService: Dropping: keymaster (56 > 0 bytes)
02-06 00:39:53.357  1827  1845 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.DROPBOX_ENTRY_ADDED flg=0x10 (has extras) } to com.google.android.gms/.stats.service.DropBoxEntryAddedReceiver
02-06 00:39:53.358  1827  1845 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:56.350  1827  1967 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:58.286  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:58.293  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:58.298  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:58.374  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:58.384  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:59.384  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:39:59.394  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:00.004  1827  1827 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:00.008  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:00.010  1827 10878 I chatty  : uid=1000(system) Binder:1827_20 identical 1 line
02-06 00:40:00.013  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:00.015  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:00.018  1827  3861 I chatty  : uid=1000(system) Binder:1827_10 identical 1 line
02-06 00:40:00.019  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:07.096  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:13.359  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:13.583  1827  3861 V LocationPolicy: writePolicyLocked()
02-06 00:40:13.660 22170 22190 D PowerKeeper.AppBgIdle: setUidState, uid = 10379 allow = true
02-06 00:40:33.115   899  1057 E storaged: getDiskStats failed with result NOT_SUPPORTED and size 0
02-06 00:40:44.431  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:44.443  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:40:58.330  1827  1967 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:00.002  1827  1827 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:00.002  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:00.287  1827  3861 I chatty  : uid=1000(system) Binder:1827_10 identical 6 lines
02-06 00:41:00.294  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:00.300  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:00.378  1827  2020 I chatty  : uid=1000(system) Binder:1827_3 identical 1 line
02-06 00:41:00.388  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:02.719  1827  1847 D Boost   : hostingType=broadcast, hostingName=com.superlive.liveapp/com.google.firebase.iid.FirebaseInstanceIdReceiver, callerPackage=com.google.android.gms, isSystem=true, isBoostNeeded=false.
02-06 00:41:02.721  1827  1847 I ActivityManager: Start proc 17290:com.superlive.liveapp/u0a231 for broadcast com.superlive.liveapp/com.google.firebase.iid.FirebaseInstanceIdReceiver caller=com.google.android.gms
02-06 00:41:02.747  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.278  1827 10878 I chatty  : uid=1000(system) Binder:1827_20 identical 1 line
02-06 00:41:03.349  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.352  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.362  1827  3861 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.384  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.387  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.390  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.397  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.401  1827  2020 I chatty  : uid=1000(system) Binder:1827_3 identical 1 line
02-06 00:41:03.409  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.418  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.432  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.439  1827 10878 D ConnectivityService: requestNetwork for uid/pid:10231/17290 NetworkRequest [ TRACK_DEFAULT id=11899, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED Unwanted:  Uid: 10231] ]
02-06 00:41:03.462  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.463  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.488  1827 10878 D ConnectivityService: requestNetwork for uid/pid:10231/17290 NetworkRequest [ TRACK_DEFAULT id=11900, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED Unwanted:  Uid: 10231] ]
02-06 00:41:03.499  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.510  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:03.737  1827  5865 E NotificationService: Suppressing notification from package by user request.
02-06 00:41:03.787  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:04.002  1827 10878 D ConnectivityService: Returning UNBLOCKED NetworkInfo to uid=10231
02-06 00:41:08.522  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:12.663  1827  1967 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:12.703  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:12.763  1827 10878 D ConnectivityService: requestNetwork for uid/pid:10042/17037 NetworkRequest [ TRACK_DEFAULT id=11901, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED Unwanted:  Uid: 10042] ]
02-06 00:41:13.037  1827 10878 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:13.127  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:13.208  1827  5865 I chatty  : uid=1000(system) Binder:1827_1A identical 2 lines
02-06 00:41:13.214  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:13.869  1827  1842 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:16.024  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:16.138  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:16.188  1827  2020 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:16.197  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:16.199  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
02-06 00:41:16.211  1827  1946 D ConnectivityService: releasing NetworkRequest [ TRACK_DEFAULT id=11901, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED Unwanted:  Uid: 10042] ] (release request)
02-06 00:41:17.708  1827  5865 D ActivityManager: Raise procstate to external provider: ProcessRecord{74a51e1 10280:com.google.android.gms/u999a40}
